UniqueCourseSectionId,StudentId,FailureRisk,InProgressGrade,FinalGrade,Absences,Comments,SentToStudent,ReferForAssistance
course1,5096143,,,,,,0,0
course1,5096144,,,,,,0,0
course1,5096144,,,,,,0,0
course1,5096145,High,B,,1,test,1,0
course1,5096145,High,B,,1,test,0,0
course1,5096146,,,,,,0,0
course1,5096146,,,,,,0,0
course1,5096147,,,,,,0,0
course1,5096147,,,,,,0,0
course1,5096148,,,,,,0,0
course1,5096148,,,,,,0,0
course1,5096149,High,B,,1,test,1,0
course1,5096149,High,B,,1,test,1,0
course1,5096150,,,,,,0,0
course1,5096150,,,,,,0,0
course1,5096151,,,,,,0,0
course1,5096151,,,,,,0,0
course1,5096152,,,,,,0,0
course1,5096152,,,,,,0,0
course1,5096153,,,,,,0,0
course1,5096153,,,,,,0,0
course1,5096155,High,B,,1,test,1,0
course1,5096155,High,B,,1,test,1,0
course1,5096155,High,B,,1,test,0,0
course1,5096156,,,,,,0,0
course1,5096156,,,,,,0,0
course1,5096157,High,B,,1,test,1,0
course1,5096157,High,B,,1,test,1,0
course1,5096158,,,,,,0,0
course1,5096158,,,,,,0,0
course1,5096159,,,,,,0,0
course1,5096159,,,,,,0,0
course1,5096160,,,,,,0,0
course1,5096160,,,,,,0,0
course1,5096161,,,,,,0,0
course1,5096161,,,,,,0,0
course1,5096162,High,B,,1,test,1,0
course1,5096162,High,B,,1,test,1,0
course1,5096163,,,,,,0,0
course1,5096163,High,B,,1,test,0,0
course1,5096164,,,,,,0,0
course1,5096164,,,,,,0,0
course1,5096166,,,,,,0,0
course1,5096166,,,,,,0,0
course1,5096167,,,,,,0,0
course1,5096167,,,,,,0,0
course1,5096168,,,,,,0,0
course1,5096168,,,,,,0,0
course1,5096169,,,,,,0,0
course1,5096169,,,,,,0,0
course1,5096170,,,,,,0,0
course1,5096170,,,,,,0,0
course1,5096171,,,,,,0,0
course1,5096171,,,,,,0,0
course1,5096172,,,,,,0,0
course1,5096172,,,,,,0,0
course1,5096173,,,,,,0,0
course1,5096173,,,,,,0,0
course1,5096174,,,,,,0,0
course1,5096174,,,,,,0,0
course1,5096175,High,B,,1,test,1,0
course1,5096175,High,B,,1,test,1,0
course1,5096176,,,,,,0,0
course1,5096176,,,,,,0,0
course1,5096177,,,,,,0,0
course1,5096177,,,,,,0,0
course1,5096179,High,B,,1,test,1,0
course1,5096179,High,B,,1,test,1,0
course1,5096179,High,B,,1,test,0,0
course1,5096180,,,,,,0,0
course1,5096180,,,,,,0,0
course1,5096181,,,,,,0,0
course1,5096181,,,,,,0,0
course1,5096182,,,,,,0,0
course1,5096182,,,,,,0,0
course1,5096183,,,,,,0,0
course1,5096183,,,,,,0,0
course1,5096184,High,B,,1,test,1,0
course1,5096184,High,B,,1,test,0,0
course1,5096185,,,,,,0,0
course1,5096185,,,,,,0,0
course1,5096187,,,,,,0,0
course1,5096187,,,,,,0,0
course1,5096188,,,,,,0,0
course1,5096188,,,,,,0,0
course1,5096189,,,,,,0,0
course1,5096189,,,,,,0,0
course1,5096190,High,B,,1,test,1,0
course1,5096190,High,B,,1,test,1,0
course1,5096191,High,B,,1,test,1,0
course1,5096191,High,B,,1,test,1,0
course1,5096192,,,,,,0,0
course1,5096192,,,,,,0,0
course1,5096193,,,,,,0,0
course1,5096193,,,,,,0,0
course1,5096194,,,,,,0,0
course1,5096194,,,,,,0,0
course1,5096195,,,,,,0,0
course1,5096195,,,,,,0,0
course1,5096196,,,,,,0,0
course1,5096196,,,,,,0,0
course1,5096197,High,B,,1,test,0,0
course1,5096197,High,B,,1,test,0,0
course1,5096198,,,,,,0,0
course1,5096198,,,,,,0,0
course1,5096199,,,,,,0,0
course1,5096199,,,,,,0,0
course1,5096200,High,B,,1,test,1,0
course1,5096200,High,B,,1,test,1,0
course1,5096200,High,B,,1,test,0,0
course1,5096201,,,,,,0,0
course1,5096201,,,,,,0,0
course1,5096202,,,,,,0,0
course1,5096202,,,,,,0,0
course1,5096203,High,B,,1,test,1,0
course1,5096203,High,B,,1,test,1,0
course1,5096203,High,B,,1,test,0,0
course1,5096204,,,,,,0,0
course1,5096204,,,,,,0,0
course1,5096205,Low,,,,,0,0
course1,5096205,Low,,,,,0,0
course1,5096205,High,B,,1,test,0,0
course1,5096206,,,,,,0,0
course1,5096206,,,,,,0,0
course1,5096207,,,,,,0,0
course1,5096207,,,,,,0,0
course1,5096208,,,,,,0,0
course1,5096208,,,,,,0,0
course1,5096209,,,,,,0,0
course1,5096209,,,,,,0,0
course1,5096210,High,B,,1,test,1,0
course1,5096210,High,B,,1,test,1,0
course1,5096210,High,B,,1,test,0,0
course1,5096211,,,,,,0,0
course1,5096211,,,,,,0,0
course1,5096212,High,B,,1,test,1,0
course1,5096212,High,B,,1,test,0,0
course1,5096213,,,,,,0,0
course1,5096213,,,,,,0,0
course1,5096214,,,,,,0,0
course1,5096214,,,,,,0,0
course1,5096216,High,B,,1,test,1,0
course1,5096216,High,B,,1,test,1,0
course1,5096217,High,B,,1,test,1,0
course1,5096217,High,B,,1,test,0,0
course1,5096218,,,,,,0,0
course1,5096218,,,,,,0,0
course1,5096219,,,,,,0,0
course1,5096219,,,,,,0,0
course1,5096220,,,,,,0,0
course1,5096220,,,,,,0,0
course1,5096223,,,,,,0,0
course1,5096223,,,,,,0,0
course1,5096224,,,,,,0,0
course1,5096224,,,,,,0,0
course1,5096225,,,,,,0,0
course1,5096225,,,,,,0,0
course1,5096226,,,,,,0,0
course1,5096226,,,,,,0,0
course1,5096227,,,,,,0,0
course1,5096227,,,,,,0,0
course1,5096228,,,,,,0,0
course1,5096228,,,,,,0,0
course1,5096229,,,,,,0,0
course1,5096229,,,,,,0,0
course1,5096230,,,,,,0,0
course1,5096230,,,,,,0,0
course1,5096231,,,,,,0,0
course1,5096231,,,,,,0,0
course1,5096232,,,,,,0,0
course1,5096232,,,,,,0,0
course1,5096233,,,,,,0,0
course1,5096233,,,,,,0,0
course1,5096234,,,,,,0,0
course1,5096234,,,,,,0,0
course1,5096235,,,,,,0,0
course1,5096235,,,,,,0,0
course1,5096236,,,,,,0,0
course1,5096236,,,,,,0,0
course1,5096237,High,B,,1,test,1,0
course1,5096237,High,B,,1,test,1,0
course1,5096237,High,B,,1,test,0,0
course1,5096238,High,B,,1,test,1,0
course1,5096238,High,B,,1,test,0,0
course1,5096239,,,,,,0,0
course1,5096239,,,,,,0,0
course1,5096240,,,,,,0,0
course1,5096240,,,,,,0,0
course1,5096241,,,,,,0,0
course1,5096241,,,,,,0,0
course1,5096242,,,,,,0,0
course1,5096242,,,,,,0,0
course1,5096243,,,,,,0,0
course1,5096243,,,,,,0,0
course1,5096245,,,,,,0,0
course1,5096245,,,,,,0,0
course1,5096246,High,B,,1,test,0,0
course1,5096246,High,B,,1,test,0,0
course1,5096246,High,B,,1,test,1,0
course1,5096247,High,B,,1,test,1,0
course1,5096247,High,B,,1,test,1,0
course1,5096248,,,,,,0,0
course1,5096248,,,,,,0,0
course1,5096249,High,B,,1,test,1,0
course1,5096249,High,B,,1,test,1,0
course1,5096249,High,B,,1,test,0,0
course1,5096250,High,B,,1,test,1,0
course1,5096250,High,B,,1,test,1,0
course1,5096252,,,,,,0,0
course1,5096252,,,,,,0,0
course1,5096253,,,,,,0,0
course1,5096253,,,,,,0,0
course1,5096254,,,,,,0,0
course1,5096254,,,,,,0,0
course1,5096255,,,,,,0,0
course1,5096255,,,,,,0,0
course1,5096256,,,,,,0,0
course1,5096256,,,,,,0,0
course1,5096257,,,,,,0,0
course1,5096257,,,,,,0,0
course1,5096259,,,,,,0,0
course1,5096259,,,,,,0,0
course1,5096260,,,,,,0,0
course1,5096260,,,,,,0,0
course1,5096261,,,,,,0,0
course1,5096261,,,,,,0,0
course1,5096262,,,,,,0,0
course1,5096262,,,,,,0,0
course1,5096263,,,,,,0,0
course1,5096263,,,,,,0,0
course1,5096264,High,B,,1,test,1,0
course1,5096264,High,B,,1,test,1,0
course1,5096265,,,,,,0,0
course1,5096265,,,,,,0,0
course1,5096266,High,B,,1,test,1,0
course1,5096266,High,B,,1,test,0,0
course1,5096267,High,B,,1,test,1,0
course1,5096267,High,B,,1,test,1,0
course1,5096267,High,B,,1,test,0,0
course1,5096268,,,,,,0,0
course1,5096268,,,,,,0,0
course1,5096269,,,,,,0,0
course1,5096269,,,,,,0,0
course1,5096270,High,B,,1,test,0,0
course1,5096270,High,B,,1,test,0,0
course1,5096271,,,,,,0,0
course1,5096271,,,,,,0,0
course1,5096272,,,,,,0,0
course1,5096272,,,,,,0,0
course1,5096273,,,,,,0,0
course1,5096273,,,,,,0,0
course1,5096274,,,,,,0,0
course1,5096274,,,,,,0,0
course1,5096275,,,,,,0,0
course1,5096275,,,,,,0,0
course1,5096277,,,,,,0,0
course1,5096277,,,,,,0,0
course1,5096278,,,,,,0,0
course1,5096278,,,,,,0,0
course1,5096279,,,,,,0,0
course1,5096279,,,,,,0,0
course1,5096280,,,,,,0,0
course1,5096280,,,,,,0,0
course1,5096281,High,B,,1,test,1,0
course1,5096281,High,B,,1,test,1,0
course1,5096281,High,B,,1,test,0,0
course1,5096282,,,,,,0,0
course1,5096282,,,,,,0,0
course1,5096283,,,,,,0,0
course1,5096283,,,,,,0,0
course1,5096284,,,,,,0,0
course1,5096284,,,,,,0,0
course1,5096285,,,,,,0,0
course1,5096285,,,,,,0,0
course1,5096286,,,,,,0,0
course1,5096286,,,,,,0,0
course1,5096288,,,,,,0,0
course1,5096288,,,,,,0,0
course1,5096289,,,,,,0,0
course1,5096289,,,,,,0,0
course1,5096291,,,,,,0,0
course1,5096291,,,,,,0,0
course1,5096292,High,B,,1,test,1,0
course1,5096292,High,B,,1,test,1,0
course1,5096292,High,B,,1,test,0,0
course1,5096293,Low,,,,,0,0
course1,5096293,Low,,,,,0,0
course1,5096293,High,B,,1,test,0,0
course1,5096294,,,,,,0,0
course1,5096294,,,,,,0,0
course1,5096295,,,,,,0,0
course1,5096295,,,,,,0,0
course1,5096296,High,B,,1,test,1,0
course1,5096296,High,B,,1,test,1,0
course1,5096297,,,,,,0,0
course1,5096297,,,,,,0,0
course1,5096299,High,B,,1,test,0,0
course1,5096299,High,B,,1,test,0,0
course1,5096300,,,,,,0,0
course1,5096300,,,,,,0,0
course1,5096301,,,,,,0,0
course1,5096301,,,,,,0,0
course1,5096302,,,,,,0,0
course1,5096302,,,,,,0,0
course1,5096303,,,,,,0,0
course1,5096303,,,,,,0,0
course1,5096304,,,,,,0,0
course1,5096304,,,,,,0,0
course1,5096305,,,,,,0,0
course1,5096305,,,,,,0,0
course1,5096306,,,,,,0,0
course1,5096306,,,,,,0,0
course1,5096307,,,,,,0,0
course1,5096307,,,,,,0,0
course1,5096308,,,,,,0,0
course1,5096308,,,,,,0,0
course1,5096309,,,,,,0,0
course1,5096309,,,,,,0,0
course1,5096310,,,,,,0,0
course1,5096310,,,,,,0,0
course1,5096311,,,,,,0,0
course1,5096311,,,,,,0,0
course1,5096312,,,,,,0,0
course1,5096312,,,,,,0,0
course1,5096313,,,,,,0,0
course1,5096313,,,,,,0,0
course1,5096314,High,B,,1,test,0,0
course1,5096314,High,B,,1,test,0,0
course1,5096315,,,,,,0,0
course1,5096315,,,,,,0,0
course1,5096316,High,B,,1,test,1,0
course1,5096316,High,B,,1,test,1,0
course1,5096316,High,B,,1,test,0,0
course1,5096317,,,,,,0,0
course1,5096317,,,,,,0,0
course1,5096318,,,,,,0,0
course1,5096318,,,,,,0,0
course1,5096319,,,,,,0,0
course1,5096319,,,,,,0,0
course1,5096320,,,,,,0,0
course1,5096320,,,,,,0,0
course1,5096321,,,,,,0,0
course1,5096321,,,,,,0,0
course1,5096322,,,,,,0,0
course1,5096322,,,,,,0,0
course1,5096324,High,B,,1,test,1,0
course1,5096324,High,B,,1,test,0,0
course1,5096325,,,,,,0,0
course1,5096325,,,,,,0,0
course1,5096326,,,,,,0,0
course1,5096326,,,,,,0,0
course1,5096327,,,,,,0,0
course1,5096327,,,,,,0,0
course1,5096328,,,,,,0,0
course1,5096328,,,,,,0,0
course1,5096329,,,,,,0,0
course1,5096329,,,,,,0,0
course1,5096330,,,,,,0,0
course1,5096330,,,,,,0,0
course1,5096331,,,,,,0,0
course1,5096331,,,,,,0,0
course1,5096332,,,,,,0,0
course1,5096332,,,,,,0,0
course1,5096333,,,,,,0,0
course1,5096333,,,,,,0,0
course1,5096334,,,,,,0,0
course1,5096334,,,,,,0,0
course1,5096335,,,,,,0,0
course1,5096335,,,,,,0,0
course1,5096337,High,B,,1,test,1,0
course1,5096337,High,B,,1,test,1,0
course1,5096338,,,,,,0,0
course1,5096338,,,,,,0,0
course1,5096339,,,,,,0,0
course1,5096339,,,,,,0,0
course1,5096340,High,B,,1,test,1,0
course1,5096340,High,B,,1,test,1,0
course1,5096341,,,,,,0,0
course1,5096341,,,,,,0,0
course1,5096342,,,,,,0,0
course1,5096342,,,,,,0,0
course1,5096344,,,,,,0,0
course1,5096344,,,,,,0,0
course1,5096345,High,B,,1,test,1,0
course1,5096345,High,B,,1,test,1,0
course1,5096345,High,B,,1,test,0,0
course1,5096346,,,,,,0,0
course1,5096346,,,,,,0,0
course1,5096347,,,,,,0,0
course1,5096347,,,,,,0,0
course1,5096348,,,,,,0,0
course1,5096348,,,,,,0,0
course1,5096350,,,,,,0,0
course1,5096350,,,,,,0,0
course1,5096351,High,B,,1,test,1,0
course1,5096351,High,B,,1,test,0,0
course1,5096352,,,,,,0,0
course1,5096352,,,,,,0,0
course1,5096353,,,,,,0,0
course1,5096353,,,,,,0,0
course1,5096354,,,,,,0,0
course1,5096354,,,,,,0,0
course1,5096355,,,,,,0,0
course1,5096355,,,,,,0,0
course1,5096356,,,,,,0,0
course1,5096356,,,,,,0,0
course1,5096357,,,,,,0,0
course1,5096357,,,,,,0,0
course1,5096358,,,,,,0,0
course1,5096358,,,,,,0,0
course1,5096359,,,,,,0,0
course1,5096359,,,,,,0,0
course1,5096360,High,B,,1,test,1,0
course1,5096360,High,B,,1,test,0,0
course1,5096361,,,,,,0,0
course1,5096361,,,,,,0,0
course1,5096362,High,B,,1,test,1,0
course1,5096362,High,B,,1,test,1,0
course1,5096363,,,,,,0,0
course1,5096363,,,,,,0,0
course1,5096364,,,,,,0,0
course1,5096364,,,,,,0,0
course1,5096365,,,,,,0,0
course1,5096365,,,,,,0,0
course1,5096366,,,,,,0,0
course1,5096366,,,,,,0,0
course1,5096367,,,,,,0,0
course1,5096367,,,,,,0,0
course1,5096368,,,,,,0,0
course1,5096368,,,,,,0,0
course1,5096369,,,,,,0,0
course1,5096369,,,,,,0,0
course1,5096370,,,,,,0,0
course1,5096370,,,,,,0,0
course1,5096371,,,,,,0,0
course1,5096371,,,,,,0,0
course1,5096372,,,,,,0,0
course1,5096372,,,,,,0,0
course1,5096373,High,B,,1,test,1,0
course1,5096373,High,B,,1,test,1,0
course1,5096374,,,,,,0,0
course1,5096374,,,,,,0,0
course1,5096375,,,,,,0,0
course1,5096375,,,,,,0,0
course1,5096376,High,B,,1,test,1,0
course1,5096376,High,B,,1,test,0,0
course1,5096377,,,,,,0,0
course1,5096377,,,,,,0,0
course1,5096378,High,B,,1,test,1,0
course1,5096378,High,B,,1,test,1,0
course1,5096378,High,B,,1,test,0,0
course1,5096379,,,,,,0,0
course1,5096379,,,,,,0,0
course1,5096380,High,B,,1,test,0,0
course1,5096380,High,B,,1,test,0,0
course1,5096381,High,B,,1,test,0,0
course1,5096381,High,B,,1,test,0,0
course1,5096382,,,,,,0,0
course1,5096382,,,,,,0,0
course1,5096383,,,,,,0,0
course1,5096383,,,,,,0,0
course1,5096384,High,B,,1,test,1,0
course1,5096384,High,B,,1,test,1,0
course1,5096385,,,,,,0,0
course1,5096385,,,,,,0,0
course1,5096386,,,,,,0,0
course1,5096386,,,,,,0,0
course1,5096387,,,,,,0,0
course1,5096387,,,,,,0,0
course1,5096388,,,,,,0,0
course1,5096388,,,,,,0,0
course1,5096389,,,,,,0,0
course1,5096389,,,,,,0,0
course1,5096390,,,,,,0,0
course1,5096390,,,,,,0,0
course1,5096391,,,,,,0,0
course1,5096391,,,,,,0,0
course1,5096392,,,,,,0,0
course1,5096392,,,,,,0,0
course1,5096393,,,,,,0,0
course1,5096393,,,,,,0,0
course1,5096394,High,B,,1,test,1,0
course1,5096394,High,B,,1,test,1,0
course1,5096395,,,,,,0,0
course1,5096395,,,,,,0,0
course1,5096397,,,,,,0,0
course1,5096397,,,,,,0,0
course1,5096398,,,,,,0,0
course1,5096398,,,,,,0,0
course1,5096399,,,,,,0,0
course1,5096399,,,,,,0,0
course1,5096400,,,,,,0,0
course1,5096400,,,,,,0,0
course1,5096401,,,,,,0,0
course1,5096401,,,,,,0,0
course1,5096402,,,,,,0,0
course1,5096402,,,,,,0,0
course1,5096404,,,,,,0,0
course1,5096404,,,,,,0,0
course1,5096405,,,,,,0,0
course1,5096405,,,,,,0,0
course1,5096406,,,,,,0,0
course1,5096406,,,,,,0,0
course1,5096407,High,B,,1,test,0,0
course1,5096407,High,B,,1,test,0,0
course1,5096408,High,B,,1,test,1,0
course1,5096408,High,B,,1,test,1,0
course1,5096409,,,,,,0,0
course1,5096409,,,,,,0,0
course1,5096410,,,,,,0,0
course1,5096410,,,,,,0,0
course1,5096411,,,,,,0,0
course1,5096411,,,,,,0,0
course1,5096412,,,,,,0,0
course1,5096412,,,,,,0,0
course1,5096413,,,,,,0,0
course1,5096413,,,,,,0,0
course1,5096414,,,,,,0,0
course1,5096414,,,,,,0,0
course1,5096415,,,,,,0,0
course1,5096415,,,,,,0,0
course1,5096416,,,,,,0,0
course1,5096416,,,,,,0,0
course1,5096418,,,,,,0,0
course1,5096418,,,,,,0,0
course1,5096419,,,,,,0,0
course1,5096419,,,,,,0,0
course1,5096420,,,,,,0,0
course1,5096420,,,,,,0,0
course1,5096421,,,,,,0,0
course1,5096421,,,,,,0,0
course1,5096422,,,,,,0,0
course1,5096422,,,,,,0,0
course1,5096423,,,,,,0,0
course1,5096423,,,,,,0,0
course1,5096424,High,B,,1,test,1,0
course1,5096424,High,B,,1,test,0,0
course1,5096425,High,B,,1,test,1,0
course1,5096425,High,B,,1,test,1,0
course1,5096427,,,,,,0,0
course1,5096427,,,,,,0,0
course1,5096428,,,,,,0,0
course1,5096428,,,,,,0,0
course1,5096429,,,,,,0,0
course1,5096429,,,,,,0,0
course1,5096430,High,B,,1,test,0,0
course1,5096430,High,B,,1,test,0,0
course1,5096431,,,,,,0,0
course1,5096431,,,,,,0,0
course1,5096432,High,B,,1,test,1,0
course1,5096432,High,B,,1,test,1,0
course1,5096432,High,B,,1,test,0,0
course1,5096433,,,,,,0,0
course1,5096433,,,,,,0,0
course1,5096434,,,,,,0,0
course1,5096434,,,,,,0,0
course1,5096435,High,B,,1,test,1,0
course1,5096435,High,B,,1,test,1,0
course1,5096435,High,B,,1,test,0,0
course1,5096436,,,,,,0,0
course1,5096436,,,,,,0,0
course1,5096438,,,,,,0,0
course1,5096438,,,,,,0,0
course1,5096439,,,,,,0,0
course1,5096439,,,,,,0,0
course1,5096440,,,,,,0,0
course1,5096440,,,,,,0,0
course1,5096441,,,,,,0,0
course1,5096441,,,,,,0,0
course1,5096442,,,,,,0,0
course1,5096442,,,,,,0,0
course1,5096443,,,,,,0,0
course1,5096443,,,,,,0,0
course1,5096445,,,,,,0,0
course1,5096445,,,,,,0,0
course1,5096446,,,,,,0,0
course1,5096446,,,,,,0,0
course1,5096447,,,,,,0,0
course1,5096447,,,,,,0,0
course1,5096448,High,B,,1,test,1,0
course1,5096448,High,B,,1,test,1,0
course1,5096448,High,B,,1,test,0,0
course1,5096449,,,,,,0,0
course1,5096449,,,,,,0,0
course1,5096450,High,B,,1,test,1,0
course1,5096450,High,B,,1,test,1,0
course1,5096451,,,,,,0,0
course1,5096451,,,,,,0,0
course1,5096452,,,,,,0,0
course1,5096452,,,,,,0,0
course1,5096453,,,,,,0,0
course1,5096453,,,,,,0,0
course1,5096455,,,,,,0,0
course1,5096455,,,,,,0,0
course1,5096456,,,,,,0,0
course1,5096456,,,,,,0,0
course1,5096457,,,,,,0,0
course1,5096457,,,,,,0,0
course1,5096458,,,,,,0,0
course1,5096458,,,,,,0,0
course1,5096459,,,,,,0,0
course1,5096459,,,,,,0,0
course1,5096460,,,,,,0,0
course1,5096460,,,,,,0,0
course1,5096461,,,,,,0,0
course1,5096461,,,,,,0,0
course1,5096462,,,,,,0,0
course1,5096462,,,,,,0,0
course1,5096463,,,,,,0,0
course1,5096463,,,,,,0,0
course1,5096464,High,B,,1,test,1,0
course1,5096464,High,B,,1,test,1,0
course1,5096465,,,,,,0,0
course1,5096465,,,,,,0,0
course1,5096466,,,,,,0,0
course1,5096466,,,,,,0,0
course1,5096467,,,,,,0,0
course1,5096467,,,,,,0,0
course1,5096468,,,,,,0,0
course1,5096468,,,,,,0,0
course1,5096469,,,,,,0,0
course1,5096469,,,,,,0,0
course1,5096470,,,,,,0,0
course1,5096470,,,,,,0,0
course1,5096471,,,,,,0,0
course1,5096471,,,,,,0,0
course1,5096472,,,,,,0,0
course1,5096472,,,,,,0,0
course1,5096473,,,,,,0,0
course1,5096473,,,,,,0,0
course1,5096474,,,,,,0,0
course1,5096474,,,,,,0,0
course1,5096475,High,B,,1,test,1,0
course1,5096475,High,B,,1,test,0,0
course1,5096476,,,,,,0,0
course1,5096476,,,,,,0,0
course1,5096477,,,,,,0,0
course1,5096477,,,,,,0,0
course1,5096479,,,,,,0,0
course1,5096479,,,,,,0,0
course1,5096480,,,,,,0,0
course1,5096480,,,,,,0,0
course1,5096481,,,,,,0,0
course1,5096481,,,,,,0,0
course1,5096482,,,,,,0,0
course1,5096482,,,,,,0,0
course1,5096483,,,,,,0,0
course1,5096483,,,,,,0,0
course1,5096484,,,,,,0,0
course1,5096484,,,,,,0,0
course1,5096485,,,,,,0,0
course1,5096485,,,,,,0,0
course1,5096486,,,,,,0,0
course1,5096486,,,,,,0,0
course1,5096487,,,,,,0,0
course1,5096487,,,,,,0,0
course1,5096488,,,,,,0,0
course1,5096488,,,,,,0,0
course1,5096489,,,,,,0,0
course1,5096489,,,,,,0,0
course1,5096491,,,,,,0,0
course1,5096491,,,,,,0,0
course1,5096492,,,,,,0,0
course1,5096492,,,,,,0,0
course1,5096493,,,,,,0,0
course1,5096493,,,,,,0,0
course1,5096494,,,,,,0,0
course1,5096494,,,,,,0,0
course1,5096495,,,,,,0,0
course1,5096495,,,,,,0,0
course1,5096496,,,,,,0,0
course1,5096496,,,,,,0,0
course1,5096497,,,,,,0,0
course1,5096497,,,,,,0,0
course1,5096498,,,,,,0,0
course1,5096498,,,,,,0,0
course1,5096499,,,,,,0,0
course1,5096499,,,,,,0,0
course1,5096500,,,,,,0,0
course1,5096500,,,,,,0,0
course1,5096501,,,,,,0,0
course1,5096501,,,,,,0,0
course1,5096502,,,,,,0,0
course1,5096502,High,B,,1,test,0,0
course1,5096503,,,,,,0,0
course1,5096503,,,,,,0,0
course1,5096504,,,,,,0,0
course1,5096504,,,,,,0,0
course1,5096505,,,,,,0,0
course1,5096505,,,,,,0,0
course1,5096506,,,,,,0,0
course1,5096506,,,,,,0,0
course1,5096507,High,B,,1,test,0,0
course1,5096507,High,B,,1,test,0,0
course1,5096508,,,,,,0,0
course1,5096508,,,,,,0,0
course1,5096509,,,,,,0,0
course1,5096509,,,,,,0,0
course1,5096510,,,,,,0,0
course1,5096510,,,,,,0,0
course1,5096511,,,,,,0,0
course1,5096511,,,,,,0,0
course1,5096512,,,,,,0,0
course1,5096512,,,,,,0,0
course1,5096513,,,,,,0,0
course1,5096513,,,,,,0,0
course1,5096514,High,B,,1,test,1,0
course1,5096514,High,B,,1,test,1,0
course1,5096515,,,,,,0,0
course1,5096515,,,,,,0,0
course1,5096516,,,,,,0,0
course1,5096516,,,,,,0,0
course1,5096517,,,,,,0,0
course1,5096517,,,,,,0,0
course1,5096518,,,,,,0,0
course1,5096518,,,,,,0,0
course1,5096519,High,B,,1,test,1,0
course1,5096519,High,B,,1,test,0,0
course1,5096520,,,,,,0,0
course1,5096520,,,,,,0,0
course1,5096521,,,,,,0,0
course1,5096521,,,,,,0,0
course1,5096522,,,,,,0,0
course1,5096522,,,,,,0,0
course1,5096523,High,B,,1,test,1,0
course1,5096523,High,B,,1,test,0,0
course1,5096524,,,,,,0,0
course1,5096524,,,,,,0,0
course1,5096525,,,,,,0,0
course1,5096525,,,,,,0,0
course1,5096526,,,,,,0,0
course1,5096526,,,,,,0,0
course1,5096527,,,,,,0,0
course1,5096527,,,,,,0,0
course1,5096528,,,,,,0,0
course1,5096528,,,,,,0,0
course1,5096529,,,,,,0,0
course1,5096529,,,,,,0,0
course1,5096531,,,,,,0,0
course1,5096531,,,,,,0,0
course1,5096533,,,,,,0,0
course1,5096533,,,,,,0,0
course1,5096534,,,,,,0,0
course1,5096534,,,,,,0,0
course1,5096535,,,,,,0,0
course1,5096535,,,,,,0,0
course1,5096536,,,,,,0,0
course1,5096536,,,,,,0,0
course1,5096537,,,,,,0,0
course1,5096537,,,,,,0,0
course1,5096538,High,B,,1,test,0,0
course1,5096538,High,B,,1,test,0,0
course1,5096539,,,,,,0,0
course1,5096539,,,,,,0,0
course1,5096540,,,,,,0,0
course1,5096540,,,,,,0,0
course1,5096541,High,B,,1,test,1,0
course1,5096541,High,B,,1,test,1,0
course1,5096541,High,B,,1,test,0,0
course1,5096542,,,,,,0,0
course1,5096542,,,,,,0,0
course1,5096543,,,,,,0,0
course1,5096543,,,,,,0,0
course1,5096544,,,,,,0,0
course1,5096544,,,,,,0,0
course1,5096546,,,,,,0,0
course1,5096546,,,,,,0,0
course1,5096547,,,,,,0,0
course1,5096547,,,,,,0,0
course1,5096548,,,,,,0,0
course1,5096548,,,,,,0,0
course1,5096549,,,,,,0,0
course1,5096549,,,,,,0,0
course1,5096550,,,,,,0,0
course1,5096550,,,,,,0,0
course1,5096551,High,B,,1,test,1,0
course1,5096551,High,B,,1,test,1,0
course1,5096552,,,,,,0,0
course1,5096552,,,,,,0,0
course1,5096553,,,,,,0,0
course1,5096553,,,,,,0,0
course1,5096554,,,,,,0,0
course1,5096554,,,,,,0,0
course1,5096555,,,,,,0,0
course1,5096555,,,,,,0,0
course1,5096556,,,,,,0,0
course1,5096556,,,,,,0,0
course1,5096558,High,B,,1,test,1,0
course1,5096558,High,B,,1,test,1,0
course1,5096558,High,B,,1,test,0,0
course1,5096559,,,,,,0,0
course1,5096559,,,,,,0,0
course1,5096560,,,,,,0,0
course1,5096560,,,,,,0,0
course1,5096561,,,,,,0,0
course1,5096561,,,,,,0,0
course1,5096562,,,,,,0,0
course1,5096562,,,,,,0,0
course1,5096563,High,B,,1,test,1,0
course1,5096563,High,B,,1,test,1,0
course1,5096564,High,B,,1,test,1,0
course1,5096564,High,B,,1,test,1,0
course1,5096564,High,B,,1,test,0,0
course1,5096565,,,,,,0,0
course1,5096565,,,,,,0,0
course1,5096566,,,,,,0,0
course1,5096566,,,,,,0,0
course1,5096567,,,,,,0,0
course1,5096567,,,,,,0,0
course1,5096568,,,,,,0,0
course1,5096568,,,,,,0,0
course1,5096569,,,,,,0,0
course1,5096569,,,,,,0,0
course1,5096570,High,B,,1,test,1,0
course1,5096570,High,B,,1,test,0,0
course1,5096571,,,,,,0,0
course1,5096571,,,,,,0,0
course1,5096572,,,,,,0,0
course1,5096572,,,,,,0,0
course1,5096573,,,,,,0,0
course1,5096573,,,,,,0,0
course1,5096574,,,,,,0,0
course1,5096574,,,,,,0,0
course1,5096576,,,,,,0,0
course1,5096576,,,,,,0,0
course1,5096577,,,,,,0,0
course1,5096577,,,,,,0,0
course1,5096578,High,B,,1,test,1,0
course1,5096578,High,B,,1,test,0,0
